year_value,site_id,depth_to_gw_ft,depth_to_gw_m,latitude,longitude,data_source,region,pct_cultivated,bbox_side,open_et_version,scaled_annual_et_avg,mean_et,mean_precip,et_precip_ratio,precip_variation_x,precip_variation_y
2007,TWDB.2453902,150.84,45.976032,33.13833,-102.3808,USGS,Western Texas,,1,2.0,815.208,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2008,TWDB.2453902,150.77,45.954696,33.13833,-102.3808,USGS,Western Texas,85.2157943067034,1,2.0,808.456,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2009,TWDB.2453902,151.33,46.125384,33.13833,-102.3808,USGS,Western Texas,88.3379247015611,1,2.0,790.027,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2010,TWDB.2453902,151.85,46.28388,33.13833,-102.3808,USGS,Western Texas,79.9816345270891,1,2.0,799.198,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2011,TWDB.2453902,152.0,46.3296,33.13833,-102.3808,USGS,Western Texas,86.5013774104683,1,2.0,578.631,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2012,TWDB.2453902,152.29,46.417992,33.13833,-102.3808,USGS,Western Texas,89.1643709825528,1,2.0,728.923,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2013,TWDB.2453902,152.58,46.506384,33.13833,-102.3808,USGS,Western Texas,84.5730027548209,1,2.0,706.763,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2014,TWDB.2453902,153.03,46.643544,33.13833,-102.3808,USGS,Western Texas,86.9605142332415,1,2.0,574.169,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2015,TWDB.2453902,153.1,46.66488,33.13833,-102.3808,USGS,Western Texas,88.9807162534435,1,2.0,790.403,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2016,TWDB.2453902,153.24,46.707552,33.13833,-102.3808,USGS,Western Texas,88.8888888888889,1,2.0,761.584,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2017,TWDB.2453902,152.89,46.600872,33.13833,-102.3808,USGS,Western Texas,89.623507805326,1,2.0,776.772,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2018,TWDB.2453902,153.45,46.77156,33.13833,-102.3808,USGS,Western Texas,89.7153351698806,1,2.0,630.738,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2019,TWDB.2453902,153.92,46.914816,33.13833,-102.3808,USGS,Western Texas,90.3581267217631,1,2.0,770.21,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2020,TWDB.2453902,153.82,46.884336,33.13833,-102.3808,USGS,Western Texas,90.4499540863177,1,2.1,499.269,731.5713333333333,517.8064,1.412827918504496,1.652684463555134,1.652684463555134
2000,UNLCSD.423037099353801,26.48,8.071104,42.51028,-99.5943,USGS,Central Nebraska,,1,2.0,632.908,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2001,UNLCSD.423037099353801,30.99,9.445752,42.51028,-99.5943,USGS,Central Nebraska,,1,2.0,661.24,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2002,UNLCSD.423037099353801,29.32,8.936736,42.51028,-99.5943,USGS,Central Nebraska,,1,2.0,653.669,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2003,UNLCSD.423037099353801,33.985,10.358628,42.51028,-99.5943,USGS,Central Nebraska,,1,2.0,722.353,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2004,UNLCSD.423037099353801,35.19,10.725912,42.51028,-99.5943,USGS,Central Nebraska,,1,2.0,600.42,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2005,UNLCSD.423037099353801,36.25,11.049,42.51028,-99.5943,USGS,Central Nebraska,,1,2.0,678.059,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2006,UNLCSD.423037099353801,35.96,10.960608,42.51028,-99.5943,USGS,Central Nebraska,,1,2.0,683.735,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2007,UNLCSD.423037099353801,37.78,11.515344,42.51028,-99.5943,USGS,Central Nebraska,,1,2.0,702.368,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2008,UNLCSD.423037099353801,38.43,11.713464,42.51028,-99.5943,USGS,Central Nebraska,67.584940312213,1,2.0,550.264,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2009,UNLCSD.423037099353801,36.71,11.189208,42.51028,-99.5943,USGS,Central Nebraska,66.9421487603306,1,2.0,618.353,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2010,UNLCSD.423037099353801,34.59,10.543032,42.51028,-99.5943,USGS,Central Nebraska,62.7180899908173,1,2.0,635.733,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2011,UNLCSD.423037099353801,30.72,9.363456,42.51028,-99.5943,USGS,Central Nebraska,71.3498622589532,1,2.0,699.188,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2012,UNLCSD.423037099353801,30.03,9.153144,42.51028,-99.5943,USGS,Central Nebraska,74.4719926538108,1,2.0,825.968,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2013,UNLCSD.423037099353801,36.39,11.091672,42.51028,-99.5943,USGS,Central Nebraska,73.5537190082645,1,2.0,707.06,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2014,UNLCSD.423037099353801,38.84,11.838432,42.51028,-99.5943,USGS,Central Nebraska,77.4104683195592,1,2.0,703.734,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2015,UNLCSD.423037099353801,37.97,11.573256,42.51028,-99.5943,USGS,Central Nebraska,74.931129476584,1,2.0,659.466,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2016,UNLCSD.423037099353801,39.39,12.006072,42.51028,-99.5943,USGS,Central Nebraska,74.7474747474748,1,2.0,740.636,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2017,UNLCSD.423037099353801,38.93,11.865864,42.51028,-99.5943,USGS,Central Nebraska,75.8494031221304,1,2.0,652.735,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2018,UNLCSD.423037099353801,37.42,11.405616,42.51028,-99.5943,USGS,Central Nebraska,75.7575757575758,1,2.0,705.981,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2019,UNLCSD.423037099353801,33.38,10.174224,42.51028,-99.5943,USGS,Central Nebraska,75.941230486685,1,2.0,580.597,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2020,UNLCSD.423037099353801,25.33,7.720584,42.51028,-99.5943,USGS,Central Nebraska,76.4921946740129,1,2.1,747.425,674.3758095238095,681.3089,0.9898238678330736,1.5774360052401415,1.5774360052401415
2000,USGS.335258091152301,28.27,8.616696,33.88238,-91.2582,USGS,Eastern Arkansas,,1,2.0,827.87,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2001,USGS.335258091152301,29.965,9.133332,33.88238,-91.2582,USGS,Eastern Arkansas,,1,2.0,764.423,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2002,USGS.335258091152301,30.33,9.244584,33.88238,-91.2582,USGS,Eastern Arkansas,,1,2.0,761.731,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2003,USGS.335258091152301,31.01,9.451848,33.88238,-91.2582,USGS,Eastern Arkansas,,1,2.0,829.017,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2004,USGS.335258091152301,30.45666667,9.283192001,33.88238,-91.2582,USGS,Eastern Arkansas,,1,2.0,821.397,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2005,USGS.335258091152301,28.99,8.836152,33.88238,-91.2582,USGS,Eastern Arkansas,,1,2.0,821.323,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2006,USGS.335258091152301,30.41666667,9.271000001,33.88238,-91.2582,USGS,Eastern Arkansas,,1,2.0,769.773,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2007,USGS.335258091152301,32.7,9.96696,33.88238,-91.2582,USGS,Eastern Arkansas,,1,2.0,844.766,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2008,USGS.335258091152301,32.62,9.942576,33.88238,-91.2582,USGS,Eastern Arkansas,78.9715335169881,1,2.0,870.795,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2009,USGS.335258091152301,31.9825,9.748266,33.88238,-91.2582,USGS,Eastern Arkansas,75.5739210284665,1,2.0,875.059,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2010,USGS.335258091152301,28.61,8.720328,33.88238,-91.2582,USGS,Eastern Arkansas,77.7777777777778,1,2.0,851.8,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2011,USGS.335258091152301,32.214,9.8188272,33.88238,-91.2582,USGS,Eastern Arkansas,80.9917355371901,1,2.0,983.678,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2012,USGS.335258091152301,34.035,10.373868,33.88238,-91.2582,USGS,Eastern Arkansas,79.247015610652,1,2.0,940.407,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2013,USGS.335258091152301,34.722,10.5832656,33.88238,-91.2582,USGS,Eastern Arkansas,82.0018365472911,1,2.0,896.818,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2014,USGS.335258091152301,35.33333333,10.7696,33.88238,-91.2582,USGS,Eastern Arkansas,83.1955922865014,1,2.0,855.924,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2015,USGS.335258091152301,34.835,10.617708,33.88238,-91.2582,USGS,Eastern Arkansas,80.4407713498623,1,2.0,811.944,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2016,USGS.335258091152301,35.552,10.8362496,33.88238,-91.2582,USGS,Eastern Arkansas,81.4508723599633,1,2.0,883.751,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2017,USGS.335258091152301,34.025,10.37082,33.88238,-91.2582,USGS,Eastern Arkansas,88.9807162534435,1,2.0,823.628,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2018,USGS.335258091152301,34.00333333,10.364216,33.88238,-91.2582,USGS,Eastern Arkansas,89.3480257116621,1,2.0,879.854,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2019,USGS.335258091152301,31.54,9.613392,33.88238,-91.2582,USGS,Eastern Arkansas,83.9302112029385,1,2.0,864.481,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2020,USGS.335258091152301,26.96,8.217408,33.88238,-91.2582,USGS,Eastern Arkansas,84.7566574839302,1,2.1,850.87,849.0147142857144,1405.9878,0.6038563908816134,1.7684630187536343,1.7684630187536345
2000,USGS.340440091231201,43.38,13.222224,34.07647,-91.3878,USGS,Eastern Arkansas,,1,2.0,943.77,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2001,USGS.340440091231201,45.3,13.80744,34.07647,-91.3878,USGS,Eastern Arkansas,,1,2.0,793.926,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2002,USGS.340440091231201,43.37,13.219176,34.07647,-91.3878,USGS,Eastern Arkansas,,1,2.0,781.779,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2003,USGS.340440091231201,50.18,15.294864,34.07647,-91.3878,USGS,Eastern Arkansas,,1,2.0,885.131,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2004,USGS.340440091231201,43.08,13.130784,34.07647,-91.3878,USGS,Eastern Arkansas,,1,2.0,878.029,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2005,USGS.340440091231201,44.0,13.4112,34.07647,-91.3878,USGS,Eastern Arkansas,,1,2.0,812.608,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2006,USGS.340440091231201,42.41,12.926568,34.07647,-91.3878,USGS,Eastern Arkansas,,1,2.0,842.113,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2007,USGS.340440091231201,43.1,13.13688,34.07647,-91.3878,USGS,Eastern Arkansas,,1,2.0,843.194,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2008,USGS.340440091231201,44.17,13.463016,34.07647,-91.3878,USGS,Eastern Arkansas,94.1230486685032,1,2.0,813.333,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2009,USGS.340440091231201,41.5,12.6492,34.07647,-91.3878,USGS,Eastern Arkansas,63.9118457300276,1,2.0,824.952,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2010,USGS.340440091231201,39.66,12.088368,34.07647,-91.3878,USGS,Eastern Arkansas,91.9191919191919,1,2.0,767.517,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2011,USGS.340440091231201,40.4,12.31392,34.07647,-91.3878,USGS,Eastern Arkansas,92.5619834710744,1,2.0,829.438,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2012,USGS.340440091231201,41.34,12.600432,34.07647,-91.3878,USGS,Eastern Arkansas,93.2047750229568,1,2.0,836.755,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2013,USGS.340440091231201,41.19,12.554712,34.07647,-91.3878,USGS,Eastern Arkansas,92.5619834710744,1,2.0,871.114,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2014,USGS.340440091231201,42.48,12.947904,34.07647,-91.3878,USGS,Eastern Arkansas,92.8374655647383,1,2.0,802.75,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2015,USGS.340440091231201,40.05,12.20724,34.07647,-91.3878,USGS,Eastern Arkansas,93.2966023875115,1,2.0,871.768,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2016,USGS.340440091231201,42.43,12.932664,34.07647,-91.3878,USGS,Eastern Arkansas,92.7456382001836,1,2.0,822.934,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2017,USGS.340440091231201,40.68,12.399264,34.07647,-91.3878,USGS,Eastern Arkansas,92.0110192837466,1,2.0,856.629,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2018,USGS.340440091231201,40.08,12.216384,34.07647,-91.3878,USGS,Eastern Arkansas,92.5619834710744,1,2.0,748.218,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2019,USGS.340440091231201,41.47333333,12.641072,34.07647,-91.3878,USGS,Eastern Arkansas,93.1129476584022,1,2.0,890.735,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2020,USGS.340440091231201,40.3,12.28344,34.07647,-91.3878,USGS,Eastern Arkansas,92.9292929292929,1,2.1,849.509,836.4858095238096,1444.211,0.5791991440452507,1.7326265142476405,1.7326265142476405
2000,USGS.342649091251916,98.89,30.141672,34.46473,-91.4209,USGS,Eastern Arkansas,,1,2.0,667.441,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2001,USGS.342649091251916,99.3375,30.27807,34.46473,-91.4209,USGS,Eastern Arkansas,,1,2.0,664.533,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2002,USGS.342649091251916,99.1,30.20568,34.46473,-91.4209,USGS,Eastern Arkansas,,1,2.0,710.347,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2003,USGS.342649091251916,99.95,30.46476,34.46473,-91.4209,USGS,Eastern Arkansas,,1,2.0,702.887,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2004,USGS.342649091251916,100.08,30.504384,34.46473,-91.4209,USGS,Eastern Arkansas,,1,2.0,709.59,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2005,USGS.342649091251916,100.175,30.53334,34.46473,-91.4209,USGS,Eastern Arkansas,,1,2.0,702.912,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2006,USGS.342649091251916,100.3633333,30.59074399,34.46473,-91.4209,USGS,Eastern Arkansas,,1,2.0,779.434,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2007,USGS.342649091251916,100.815,30.728412,34.46473,-91.4209,USGS,Eastern Arkansas,,1,2.0,767.846,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2008,USGS.342649091251916,101.1525,30.831282,34.46473,-91.4209,USGS,Eastern Arkansas,79.6143250688705,1,2.0,788.751,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2009,USGS.342649091251916,101.3825,30.901386,34.46473,-91.4209,USGS,Eastern Arkansas,81.7263544536272,1,2.0,742.533,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2010,USGS.342649091251916,101.17,30.836616,34.46473,-91.4209,USGS,Eastern Arkansas,76.8595041322314,1,2.0,752.16,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2011,USGS.342649091251916,101.18,30.839664,34.46473,-91.4209,USGS,Eastern Arkansas,79.247015610652,1,2.0,648.441,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2012,USGS.342649091251916,101.2214286,30.85229144,34.46473,-91.4209,USGS,Eastern Arkansas,79.6143250688705,1,2.0,733.205,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2013,USGS.342649091251916,101.4175,30.912054,34.46473,-91.4209,USGS,Eastern Arkansas,77.0431588613407,1,2.0,771.399,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2014,USGS.342649091251916,101.6033333,30.96869599,34.46473,-91.4209,USGS,Eastern Arkansas,78.8797061524334,1,2.0,738.156,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2015,USGS.342649091251916,101.592,30.9652416,34.46473,-91.4209,USGS,Eastern Arkansas,77.0431588613407,1,2.0,671.482,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2016,USGS.342649091251916,101.165,30.835092,34.46473,-91.4209,USGS,Eastern Arkansas,80.4407713498623,1,2.0,758.763,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2017,USGS.342649091251916,101.335,30.886908,34.46473,-91.4209,USGS,Eastern Arkansas,75.6657483930211,1,2.0,783.087,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2018,USGS.342649091251916,101.36,30.894528,34.46473,-91.4209,USGS,Eastern Arkansas,81.9100091827365,1,2.0,785.429,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2019,USGS.342649091251916,101.2666667,30.86608001,34.46473,-91.4209,USGS,Eastern Arkansas,86.9605142332415,1,2.0,802.765,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2020,USGS.342649091251916,100.8833333,30.74923999,34.46473,-91.4209,USGS,Eastern Arkansas,81.3590449954086,1,2.1,767.212,735.6368095238095,1343.7239,0.5474612918182682,1.79040558789402,1.79040558789402
2000,USGS.345519091505401,85.3,25.99944,34.92182,-91.8482,USGS,Eastern Arkansas,,1,2.0,935.42,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2001,USGS.345519091505401,86.0525,26.228802,34.92182,-91.8482,USGS,Eastern Arkansas,,1,2.0,873.347,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
2002,USGS.345519091505401,88.51,26.977848,34.92182,-91.8482,USGS,Eastern Arkansas,,1,2.0,927.672,919.9690476190476,1416.8706,0.649296445326911,1.7351260460437044,1.7351260460437044
